,LEFT_HIP_x_back,RIGHT_HIP_x_back,LEFT_KNEE_x_back,RIGHT_KNEE_x_back,LEFT_ANKLE_x_back,RIGHT_ANKLE_x_back,LEFT_HEEL_x_back,RIGHT_HEEL_x_back,LEFT_FOOT_INDEX_x_back,RIGHT_FOOT_INDEX_x_back,LEFT_HIP_x_site,RIGHT_HIP_x_site,LEFT_KNEE_x_site,RIGHT_KNEE_x_site,LEFT_ANKLE_x_site,RIGHT_ANKLE_x_site,LEFT_HEEL_x_site,RIGHT_HEEL_x_site,LEFT_FOOT_INDEX_x_site,RIGHT_FOOT_INDEX_x_site,LEFT_HIP_y_combined,RIGHT_HIP_y_combined,LEFT_KNEE_y_combined,RIGHT_KNEE_y_combined,LEFT_ANKLE_y_combined,RIGHT_ANKLE_y_combined,LEFT_HEEL_y_combined,RIGHT_HEEL_y_combined,LEFT_FOOT_INDEX_y_combined,RIGHT_FOOT_INDEX_y_combined
0,0.4729239642620086,0.5874102711677551,0.4843943417072296,0.5780730247497559,0.4921195209026336,0.558027446269989,0.4940864741802215,0.550102710723877,0.4932280480861664,0.5603007674217224,0.3151128888130188,0.3540029525756836,0.2233326733112335,0.4278120994567871,0.1581479460000991,0.5116308927536011,0.163425788283348,0.546847939491272,0.066302865743637,0.4327345490455627,0.48731491044081005,0.4877280232793219,0.6119104551852215,0.6173954932856374,0.7324073577132262,0.7570624639601606,0.7551963506442196,0.7779944314973866,0.7273469251248734,0.7764903973461388
1,0.4727502465248108,0.5843130946159363,0.4819087386131286,0.577521562576294,0.4925751984119415,0.5572025179862976,0.4946669936180115,0.5501028895378113,0.4939503371715545,0.5616955161094666,0.313168317079544,0.3543506264686584,0.2221678793430328,0.4254531860351562,0.1597941368818283,0.5116467475891113,0.1703222543001175,0.5458248853683472,0.0763001590967178,0.4350104629993438,0.4870444245628193,0.4870716867333777,0.6114323663294781,0.6160117118525319,0.7306863630023039,0.7570538510889906,0.7518747626048214,0.777568675519756,0.7294571977708237,0.7765774797321556
2,0.472369909286499,0.5822455286979675,0.4818747043609619,0.5768257975578308,0.4934508204460144,0.557075023651123,0.4961937665939331,0.5502449870109558,0.4919293522834778,0.5609347820281982,0.3115551173686981,0.3536235690116882,0.2221666127443313,0.4225853979587555,0.1670794636011123,0.5257493257522583,0.1773328781127929,0.5594561696052551,0.0821695104241371,0.4604688882827759,0.4873554266980961,0.48700001214803534,0.6110066997588146,0.6146791606116109,0.7307417357173003,0.7557992925257582,0.752110409567941,0.7749712839143788,0.7292050403211014,0.778177417409539
3,0.4716741442680359,0.5793700218200684,0.4847277700901031,0.5768231153488159,0.4958575665950775,0.5581041574478149,0.498611569404602,0.5512639284133911,0.4962968528270721,0.5610477328300476,0.3069297075271606,0.3529298603534698,0.2222149223089218,0.4123078882694244,0.1791507750749588,0.5414881110191345,0.1965564042329788,0.5841829776763916,0.0851878449320793,0.4969242215156555,0.48834844008005407,0.4874591467267402,0.610999815422343,0.6150847106146626,0.7339036429133452,0.7520023276419538,0.7565844534140713,0.7684741094129597,0.7402516287419694,0.780637420308709
4,0.4686977565288543,0.577564537525177,0.4856413602828979,0.5779441595077515,0.4958117306232452,0.5621669292449951,0.4985399544239044,0.5536351203918457,0.4974991977214813,0.5608827471733093,0.3032975792884826,0.3427862823009491,0.2239211946725845,0.3848845362663269,0.2005426585674286,0.5454872250556946,0.2258288562297821,0.5873841643333435,0.0994284972548484,0.5241700410842896,0.4891460545352772,0.4880214122420676,0.6108525621474254,0.6161016254591756,0.7370792889800108,0.7423265268416304,0.758309173415292,0.7525285258310352,0.7573895138356583,0.781790174138665
5,0.4657097160816192,0.5763334631919861,0.484952300786972,0.5786223411560059,0.4965917468070984,0.565273106098175,0.4989667534828186,0.5549336671829224,0.5062545537948608,0.5602911710739136,0.2930309176445007,0.3335511088371277,0.2289250642061233,0.3576636016368866,0.2349908202886581,0.5405207276344299,0.2623892426490783,0.580468475818634,0.1358279734849929,0.5365495085716248,0.48911613300359996,0.4879498270636924,0.6105377304137218,0.6153232782053761,0.7390475833621062,0.7305267145247358,0.7595365522605069,0.7356775178926502,0.7724274676892655,0.781087494981408
6,0.4633700549602508,0.574027419090271,0.4832795858383178,0.578501284122467,0.4965760409832001,0.566172182559967,0.4979235529899597,0.5548787117004395,0.5053351521492004,0.5596135854721069,0.2952817678451538,0.3162035346031189,0.2527166903018951,0.3245155811309814,0.271377831697464,0.5199273824691772,0.2997491955757141,0.560825526714325,0.1610472053289413,0.5156134366989136,0.4869835384181812,0.48599635933698493,0.6088462698042858,0.6120011835264973,0.7413602435793913,0.7210430492968458,0.7615661798220761,0.727031566144756,0.7698984426114457,0.7738702665687798
7,0.4636138379573822,0.5740479230880737,0.4787299335002899,0.574760913848877,0.4962176382541656,0.5659731030464172,0.4977161586284637,0.5552647113800049,0.5040464401245117,0.5523726940155029,0.304004430770874,0.3225868642330169,0.270311564207077,0.3099174797534942,0.3042251467704773,0.4821861982345581,0.3371042609214782,0.5195715427398682,0.2041646987199783,0.4683756828308105,0.4812437452367619,0.4812212673312552,0.6087188052714336,0.608604016797524,0.7432871425356902,0.7166271497816938,0.763573336432565,0.7239112927930866,0.7683701497170823,0.7631371389747856
8,0.4637520909309387,0.5718770027160645,0.4781692922115326,0.570559561252594,0.4961972832679748,0.5658095479011536,0.4976945519447326,0.5552628636360168,0.5036998391151428,0.5522229671478271,0.3154670596122741,0.3230230212211609,0.2843850255012512,0.3116570711135864,0.3321514129638672,0.4365407228469848,0.3653530478477478,0.4735778272151947,0.2429199516773224,0.3751968443393707,0.48040945902384075,0.4797469166404135,0.6091379749358166,0.6086042850184255,0.7453467512335814,0.7209151377291578,0.7674375949603207,0.7324152066724812,0.7669165414426224,0.7584181796432732
9,0.4638599455356598,0.5709040760993958,0.4766187369823456,0.5673164129257202,0.4971672296524048,0.5657035708427429,0.4983963072299957,0.5562475919723511,0.503333568572998,0.5500907301902771,0.3155487477779388,0.3198547065258026,0.3037418723106384,0.2955860495567322,0.3715523183345794,0.3882473111152649,0.4012901782989502,0.419632077217102,0.2785418033599853,0.2967301607131958,0.4801134772590473,0.4790317354089148,0.6091896819651592,0.6065904228853993,0.7449711227622069,0.7238433649153608,0.7685547052127011,0.734848298074535,0.7651086431596177,0.7528183530689476
